Amp training started. 2016-07-29T14:22:24

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [3, 3, 3]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-UyHPMC.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/3-3-3/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/3-3-3/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  199        2016-07-29T14:23:38  1.312e-02    7.409e-03
Saving checkpoint data.
  200        2016-07-29T14:23:38  1.305e-02    7.388e-03
  201        2016-07-29T14:23:38  1.296e-02    7.362e-03
  202        2016-07-29T14:23:39  1.284e-02    7.331e-03
  203        2016-07-29T14:23:39  1.272e-02    7.295e-03
  204        2016-07-29T14:23:39  1.261e-02    7.264e-03
  205        2016-07-29T14:23:39  1.257e-02    7.251e-03
  206        2016-07-29T14:23:39  1.253e-02    7.242e-03
  207        2016-07-29T14:23:40  1.245e-02    7.218e-03
  208        2016-07-29T14:23:40  1.241e-02    7.206e-03
  209        2016-07-29T14:23:40  1.237e-02    7.193e-03
  210        2016-07-29T14:23:40  1.233e-02    7.183e-03
  211        2016-07-29T14:23:41  1.228e-02    7.169e-03
  212        2016-07-29T14:23:41  1.223e-02    7.154e-03
  213        2016-07-29T14:23:41  1.218e-02    7.139e-03
  214        2016-07-29T14:23:41  1.214e-02    7.128e-03
  215        2016-07-29T14:23:41  1.216e-02    7.132e-03
  216        2016-07-29T14:23:42  1.212e-02    7.121e-03
  217        2016-07-29T14:23:42  1.209e-02    7.113e-03
  218        2016-07-29T14:23:42  1.204e-02    7.098e-03
  219        2016-07-29T14:23:42  1.195e-02    7.071e-03
  220        2016-07-29T14:23:43  1.178e-02    7.021e-03
  221        2016-07-29T14:23:43  1.152e-02    6.942e-03
  222        2016-07-29T14:23:43  1.155e-02    6.953e-03
  223        2016-07-29T14:23:43  1.138e-02    6.899e-03
  224        2016-07-29T14:23:44  1.126e-02    6.865e-03
  225        2016-07-29T14:23:44  1.109e-02    6.811e-03
  226        2016-07-29T14:23:44  1.088e-02    6.748e-03
  227        2016-07-29T14:23:44  1.061e-02    6.662e-03
  228        2016-07-29T14:23:44  1.060e-02    6.659e-03
  229        2016-07-29T14:23:45  1.053e-02    6.638e-03
  230        2016-07-29T14:23:45  1.044e-02    6.608e-03
  231        2016-07-29T14:23:45  1.035e-02    6.582e-03
  232        2016-07-29T14:23:45  1.067e-02    6.683e-03
  233        2016-07-29T14:23:45  1.033e-02    6.575e-03
  234        2016-07-29T14:23:46  1.029e-02    6.562e-03
  235        2016-07-29T14:23:46  1.023e-02    6.543e-03
  236        2016-07-29T14:23:46  1.016e-02    6.520e-03
  237        2016-07-29T14:23:46  1.010e-02    6.499e-03
  238        2016-07-29T14:23:47  1.003e-02    6.477e-03
  239        2016-07-29T14:23:47  9.916e-03    6.441e-03
  240        2016-07-29T14:23:47  9.738e-03    6.383e-03
  241        2016-07-29T14:23:47  9.483e-03    6.299e-03
  242        2016-07-29T14:23:48  9.334e-03    6.249e-03
  243        2016-07-29T14:23:48  9.357e-03    6.257e-03
  244        2016-07-29T14:23:48  9.262e-03    6.225e-03
  245        2016-07-29T14:23:48  9.191e-03    6.201e-03
  246        2016-07-29T14:23:48  9.104e-03    6.172e-03
  247        2016-07-29T14:23:49  9.040e-03    6.150e-03
  248        2016-07-29T14:23:49  8.986e-03    6.132e-03
  249        2016-07-29T14:23:49  8.922e-03    6.110e-03
  250        2016-07-29T14:23:49  8.828e-03    6.077e-03
  251        2016-07-29T14:23:50  8.693e-03    6.031e-03
  252        2016-07-29T14:23:50  8.554e-03    5.983e-03
  253        2016-07-29T14:23:50  8.453e-03    5.947e-03
  254        2016-07-29T14:23:50  8.284e-03    5.887e-03
  255        2016-07-29T14:23:50  8.031e-03    5.797e-03
  256        2016-07-29T14:23:51  7.764e-03    5.700e-03
  257        2016-07-29T14:23:51  7.547e-03    5.619e-03
  258        2016-07-29T14:23:51  7.478e-03    5.593e-03
  259        2016-07-29T14:23:51  7.360e-03    5.549e-03
  260        2016-07-29T14:23:52  7.263e-03    5.513e-03
  261        2016-07-29T14:23:52  7.150e-03    5.469e-03
  262        2016-07-29T14:23:52  7.053e-03    5.432e-03
  263        2016-07-29T14:23:52  6.963e-03    5.398e-03
  264        2016-07-29T14:23:52  6.890e-03    5.369e-03
  265        2016-07-29T14:23:53  6.892e-03    5.370e-03
  266        2016-07-29T14:23:53  6.857e-03    5.356e-03
  267        2016-07-29T14:23:53  6.802e-03    5.335e-03
  268        2016-07-29T14:23:53  6.724e-03    5.304e-03
  269        2016-07-29T14:23:54  6.647e-03    5.274e-03
  270        2016-07-29T14:23:54  6.583e-03    5.248e-03
  271        2016-07-29T14:23:54  6.477e-03    5.206e-03
  272        2016-07-29T14:23:54  6.287e-03    5.129e-03
  273        2016-07-29T14:23:54  5.982e-03    5.003e-03
  274        2016-07-29T14:23:55  5.865e-03    4.954e-03
  275        2016-07-29T14:23:55  5.796e-03    4.925e-03
  276        2016-07-29T14:23:55  5.763e-03    4.910e-03
  277        2016-07-29T14:23:55  5.703e-03    4.885e-03
  278        2016-07-29T14:23:56  5.601e-03    4.841e-03
  279        2016-07-29T14:23:56  5.496e-03    4.795e-03
  280        2016-07-29T14:23:56  5.458e-03    4.779e-03
  281        2016-07-29T14:23:56  5.404e-03    4.755e-03
  282        2016-07-29T14:23:56  5.329e-03    4.722e-03
  283        2016-07-29T14:23:57  5.272e-03    4.697e-03
  284        2016-07-29T14:23:57  5.213e-03    4.670e-03
  285        2016-07-29T14:23:57  5.206e-03    4.667e-03
  286        2016-07-29T14:23:57  5.179e-03    4.655e-03
  287        2016-07-29T14:23:58  5.132e-03    4.634e-03
  288        2016-07-29T14:23:58  5.062e-03    4.602e-03
  289        2016-07-29T14:23:58  4.991e-03    4.570e-03
  290        2016-07-29T14:23:58  4.904e-03    4.530e-03
  291        2016-07-29T14:23:59  4.830e-03    4.495e-03
  292        2016-07-29T14:23:59  4.794e-03    4.478e-03
