Amp training started. 2016-07-29T16:13:30

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [1, 1]
Initial weights already present.
Initial scalings already present.
Calculating atomic fingerprints...
 Saved fingerprints file scripts/2016-07-28/generic2/2-2/fingerprints.db loaded with 239 entries. 0.0 min.
 Calculating 0 of 239 fingerprints (239 exist in file).
 ...all fingerprint operations complete. 0.0 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/generic2/2-2/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  209        2016-07-29T16:13:55  8.825e-02    1.922e-02
  210        2016-07-29T16:13:55  8.825e-02    1.922e-02
  211        2016-07-29T16:13:55  8.824e-02    1.921e-02
  212        2016-07-29T16:13:55  8.822e-02    1.921e-02
  213        2016-07-29T16:13:56  8.820e-02    1.921e-02
  214        2016-07-29T16:13:56  8.816e-02    1.921e-02
  215        2016-07-29T16:13:56  8.812e-02    1.920e-02
  216        2016-07-29T16:13:56  8.811e-02    1.920e-02
  217        2016-07-29T16:13:56  8.810e-02    1.920e-02
  218        2016-07-29T16:13:56  8.806e-02    1.920e-02
  219        2016-07-29T16:13:56  8.801e-02    1.919e-02
  220        2016-07-29T16:13:56  8.800e-02    1.919e-02
  221        2016-07-29T16:13:56  8.798e-02    1.919e-02
  222        2016-07-29T16:13:57  8.795e-02    1.918e-02
  223        2016-07-29T16:13:57  8.791e-02    1.918e-02
  224        2016-07-29T16:13:57  8.785e-02    1.917e-02
  225        2016-07-29T16:13:57  8.781e-02    1.917e-02
  226        2016-07-29T16:13:57  8.799e-02    1.919e-02
  227        2016-07-29T16:13:57  8.780e-02    1.917e-02
  228        2016-07-29T16:13:57  8.778e-02    1.916e-02
  229        2016-07-29T16:13:57  8.774e-02    1.916e-02
  230        2016-07-29T16:13:58  8.770e-02    1.916e-02
  231        2016-07-29T16:13:58  8.785e-02    1.917e-02
  232        2016-07-29T16:13:58  8.767e-02    1.915e-02
  233        2016-07-29T16:13:58  8.764e-02    1.915e-02
  234        2016-07-29T16:13:58  8.759e-02    1.914e-02
  235        2016-07-29T16:13:58  8.760e-02    1.914e-02
  236        2016-07-29T16:13:58  8.758e-02    1.914e-02
  237        2016-07-29T16:13:58  8.754e-02    1.914e-02
  238        2016-07-29T16:13:59  8.750e-02    1.913e-02
  239        2016-07-29T16:13:59  8.781e-02    1.917e-02
  240        2016-07-29T16:13:59  8.748e-02    1.913e-02
  241        2016-07-29T16:13:59  8.746e-02    1.913e-02
  242        2016-07-29T16:13:59  8.742e-02    1.913e-02
  243        2016-07-29T16:13:59  8.738e-02    1.912e-02
  244        2016-07-29T16:13:59  8.737e-02    1.912e-02
  245        2016-07-29T16:14:00  8.736e-02    1.912e-02
  246        2016-07-29T16:14:00  8.735e-02    1.912e-02
  247        2016-07-29T16:14:00  8.734e-02    1.912e-02
  248        2016-07-29T16:14:00  8.733e-02    1.912e-02
  249        2016-07-29T16:14:00  8.731e-02    1.911e-02
  250        2016-07-29T16:14:00  8.729e-02    1.911e-02
  251        2016-07-29T16:14:00  8.726e-02    1.911e-02
  252        2016-07-29T16:14:01  8.727e-02    1.911e-02
  253        2016-07-29T16:14:01  8.724e-02    1.911e-02
  254        2016-07-29T16:14:01  8.721e-02    1.910e-02
  255        2016-07-29T16:14:01  8.718e-02    1.910e-02
  256        2016-07-29T16:14:01  8.719e-02    1.910e-02
  257        2016-07-29T16:14:01  8.716e-02    1.910e-02
  258        2016-07-29T16:14:02  8.715e-02    1.910e-02
  259        2016-07-29T16:14:02  8.715e-02    1.910e-02
  260        2016-07-29T16:14:02  8.714e-02    1.909e-02
  261        2016-07-29T16:14:02  8.711e-02    1.909e-02
  262        2016-07-29T16:14:02  8.709e-02    1.909e-02
  263        2016-07-29T16:14:02  8.719e-02    1.910e-02
  264        2016-07-29T16:14:03  8.708e-02    1.909e-02
  265        2016-07-29T16:14:03  8.706e-02    1.909e-02
  266        2016-07-29T16:14:03  8.704e-02    1.908e-02
  267        2016-07-29T16:14:03  8.701e-02    1.908e-02
  268        2016-07-29T16:14:03  8.700e-02    1.908e-02
  269        2016-07-29T16:14:03  8.697e-02    1.908e-02
  270        2016-07-29T16:14:04  8.696e-02    1.907e-02
  271        2016-07-29T16:14:04  8.695e-02    1.907e-02
  272        2016-07-29T16:14:04  8.694e-02    1.907e-02
  273        2016-07-29T16:14:04  8.693e-02    1.907e-02
  274        2016-07-29T16:14:04  8.691e-02    1.907e-02
  275        2016-07-29T16:14:04  8.689e-02    1.907e-02
  276        2016-07-29T16:14:05  8.686e-02    1.906e-02
  277        2016-07-29T16:14:05  8.685e-02    1.906e-02
  278        2016-07-29T16:14:05  8.685e-02    1.906e-02
  279        2016-07-29T16:14:05  8.682e-02    1.906e-02
  280        2016-07-29T16:14:05  8.679e-02    1.906e-02
  281        2016-07-29T16:14:05  8.677e-02    1.905e-02
  282        2016-07-29T16:14:06  8.685e-02    1.906e-02
  283        2016-07-29T16:14:06  8.675e-02    1.905e-02
  284        2016-07-29T16:14:06  8.674e-02    1.905e-02
  285        2016-07-29T16:14:06  8.671e-02    1.905e-02
  286        2016-07-29T16:14:06  8.666e-02    1.904e-02
  287        2016-07-29T16:14:06  8.664e-02    1.904e-02
  288        2016-07-29T16:14:07  8.661e-02    1.904e-02
  289        2016-07-29T16:14:07  8.657e-02    1.903e-02
  290        2016-07-29T16:14:07  8.670e-02    1.905e-02
  291        2016-07-29T16:14:07  8.655e-02    1.903e-02
  292        2016-07-29T16:14:07  8.653e-02    1.903e-02
  293        2016-07-29T16:14:07  8.651e-02    1.903e-02
  294        2016-07-29T16:14:08  8.649e-02    1.902e-02
  295        2016-07-29T16:14:08  8.648e-02    1.902e-02
  296        2016-07-29T16:14:08  8.647e-02    1.902e-02
  297        2016-07-29T16:14:08  8.646e-02    1.902e-02
  298        2016-07-29T16:14:08  8.646e-02    1.902e-02
  299        2016-07-29T16:14:08  8.646e-02    1.902e-02
Saving checkpoint data.
  300        2016-07-29T16:14:09  8.646e-02    1.902e-02
  301        2016-07-29T16:14:09  8.645e-02    1.902e-02
  302        2016-07-29T16:14:09  8.645e-02    1.902e-02
  303        2016-07-29T16:14:09  8.645e-02    1.902e-02
  304        2016-07-29T16:14:09  8.645e-02    1.902e-02
  305        2016-07-29T16:14:09  8.645e-02    1.902e-02
  306        2016-07-29T16:14:10  8.645e-02    1.902e-02
  307        2016-07-29T16:14:10  8.644e-02    1.902e-02
  308        2016-07-29T16:14:10  8.644e-02    1.902e-02
  309        2016-07-29T16:14:10  8.642e-02    1.902e-02
  310        2016-07-29T16:14:10  8.641e-02    1.901e-02
  311        2016-07-29T16:14:10  8.639e-02    1.901e-02
  312        2016-07-29T16:14:11  8.638e-02    1.901e-02
  313        2016-07-29T16:14:11  8.637e-02    1.901e-02
  314        2016-07-29T16:14:11  8.636e-02    1.901e-02
  315        2016-07-29T16:14:11  8.636e-02    1.901e-02
  316        2016-07-29T16:14:11  8.636e-02    1.901e-02
  317        2016-07-29T16:14:11  8.635e-02    1.901e-02
  318        2016-07-29T16:14:12  8.635e-02    1.901e-02
  319        2016-07-29T16:14:12  8.635e-02    1.901e-02
  320        2016-07-29T16:14:12  8.634e-02    1.901e-02
  321        2016-07-29T16:14:12  8.633e-02    1.901e-02
  322        2016-07-29T16:14:12  8.633e-02    1.901e-02
  323        2016-07-29T16:14:13  8.633e-02    1.901e-02
  324        2016-07-29T16:14:13  8.632e-02    1.900e-02
  325        2016-07-29T16:14:13  8.632e-02    1.900e-02
  326        2016-07-29T16:14:13  8.632e-02    1.900e-02
  327        2016-07-29T16:14:13  8.632e-02    1.900e-02
  328        2016-07-29T16:14:13  8.631e-02    1.900e-02
  329        2016-07-29T16:14:13  8.631e-02    1.900e-02
  330        2016-07-29T16:14:14  8.630e-02    1.900e-02
  331        2016-07-29T16:14:14  8.630e-02    1.900e-02
  332        2016-07-29T16:14:14  8.630e-02    1.900e-02
  333        2016-07-29T16:14:14  8.630e-02    1.900e-02
  334        2016-07-29T16:14:14  8.630e-02    1.900e-02
  335        2016-07-29T16:14:14  8.630e-02    1.900e-02
  336        2016-07-29T16:14:15  8.629e-02    1.900e-02
  337        2016-07-29T16:14:15  8.630e-02    1.900e-02
  338        2016-07-29T16:14:15  8.629e-02    1.900e-02
  339        2016-07-29T16:14:15  8.629e-02    1.900e-02
  340        2016-07-29T16:14:15  8.629e-02    1.900e-02
  341        2016-07-29T16:14:15  8.629e-02    1.900e-02
  342        2016-07-29T16:14:16  8.629e-02    1.900e-02
  343        2016-07-29T16:14:16  8.629e-02    1.900e-02
  344        2016-07-29T16:14:16  8.629e-02    1.900e-02
  345        2016-07-29T16:14:16  8.629e-02    1.900e-02
  346        2016-07-29T16:14:16  8.629e-02    1.900e-02
  347        2016-07-29T16:14:17  8.629e-02    1.900e-02
  348        2016-07-29T16:14:17  8.629e-02    1.900e-02
  349        2016-07-29T16:14:17  8.628e-02    1.900e-02
  350        2016-07-29T16:14:17  8.628e-02    1.900e-02
  351        2016-07-29T16:14:17  8.628e-02    1.900e-02
  352        2016-07-29T16:14:17  8.628e-02    1.900e-02
  353        2016-07-29T16:14:18  8.628e-02    1.900e-02
  354        2016-07-29T16:14:18  8.628e-02    1.900e-02
  355        2016-07-29T16:14:18  8.628e-02    1.900e-02
  356        2016-07-29T16:14:18  8.628e-02    1.900e-02
  357        2016-07-29T16:14:18  8.628e-02    1.900e-02
  358        2016-07-29T16:14:18  8.628e-02    1.900e-02
  359        2016-07-29T16:14:19  8.628e-02    1.900e-02
  360        2016-07-29T16:14:19  8.628e-02    1.900e-02
  361        2016-07-29T16:14:19  8.628e-02    1.900e-02
  362        2016-07-29T16:14:19  8.628e-02    1.900e-02
  363        2016-07-29T16:14:20  8.628e-02    1.900e-02
  364        2016-07-29T16:14:20  8.628e-02    1.900e-02
  365        2016-07-29T16:14:20  8.628e-02    1.900e-02
  366        2016-07-29T16:14:20  8.628e-02    1.900e-02
  367        2016-07-29T16:14:20  8.628e-02    1.900e-02
  368        2016-07-29T16:14:21  8.628e-02    1.900e-02
  369        2016-07-29T16:14:21  8.628e-02    1.900e-02
  370        2016-07-29T16:14:21  8.628e-02    1.900e-02
  371        2016-07-29T16:14:21  8.628e-02    1.900e-02
  372        2016-07-29T16:14:21  8.628e-02    1.900e-02
  373        2016-07-29T16:14:21  8.628e-02    1.900e-02
  374        2016-07-29T16:14:22  8.628e-02    1.900e-02
  375        2016-07-29T16:14:22  8.629e-02    1.900e-02
  376        2016-07-29T16:14:22  8.628e-02    1.900e-02
  377        2016-07-29T16:14:22  8.628e-02    1.900e-02
  378        2016-07-29T16:14:22  8.628e-02    1.900e-02
  379        2016-07-29T16:14:23  8.628e-02    1.900e-02
  380        2016-07-29T16:14:23  8.628e-02    1.900e-02
  381        2016-07-29T16:14:23  8.629e-02    1.900e-02
  382        2016-07-29T16:14:23  8.627e-02    1.900e-02
  383        2016-07-29T16:14:23  8.627e-02    1.900e-02
  384        2016-07-29T16:14:24  8.627e-02    1.900e-02
  385        2016-07-29T16:14:24  8.627e-02    1.900e-02
  386        2016-07-29T16:14:24  8.627e-02    1.900e-02
  387        2016-07-29T16:14:24  8.626e-02    1.900e-02
  388        2016-07-29T16:14:24  8.628e-02    1.900e-02
  389        2016-07-29T16:14:24  8.626e-02    1.900e-02
  390        2016-07-29T16:14:25  8.626e-02    1.900e-02
  391        2016-07-29T16:14:25  8.626e-02    1.900e-02
  392        2016-07-29T16:14:25  8.625e-02    1.900e-02
  393        2016-07-29T16:14:25  8.626e-02    1.900e-02
  394        2016-07-29T16:14:25  8.625e-02    1.900e-02
  395        2016-07-29T16:14:26  8.625e-02    1.900e-02
  396        2016-07-29T16:14:26  8.624e-02    1.900e-02
  397        2016-07-29T16:14:26  8.624e-02    1.900e-02
  398        2016-07-29T16:14:26  8.623e-02    1.899e-02
  399        2016-07-29T16:14:26  8.624e-02    1.900e-02
Saving checkpoint data.
  400        2016-07-29T16:14:27  8.623e-02    1.899e-02
  401        2016-07-29T16:14:27  8.622e-02    1.899e-02
  402        2016-07-29T16:14:27  8.622e-02    1.899e-02
  403        2016-07-29T16:14:27  8.622e-02    1.899e-02
  404        2016-07-29T16:14:27  8.621e-02    1.899e-02
  405        2016-07-29T16:14:28  8.621e-02    1.899e-02
  406        2016-07-29T16:14:28  8.619e-02    1.899e-02
  407        2016-07-29T16:14:28  8.627e-02    1.900e-02
  408        2016-07-29T16:14:28  8.619e-02    1.899e-02
  409        2016-07-29T16:14:28  8.619e-02    1.899e-02
  410        2016-07-29T16:14:28  8.618e-02    1.899e-02
  411        2016-07-29T16:14:29  8.617e-02    1.899e-02
  412        2016-07-29T16:14:29  8.616e-02    1.899e-02
  413        2016-07-29T16:14:29  8.614e-02    1.898e-02
  414        2016-07-29T16:14:29  8.612e-02    1.898e-02
  415        2016-07-29T16:14:29  8.614e-02    1.898e-02
  416        2016-07-29T16:14:30  8.611e-02    1.898e-02
  417        2016-07-29T16:14:30  8.614e-02    1.898e-02
  418        2016-07-29T16:14:30  8.611e-02    1.898e-02
  419        2016-07-29T16:14:30  8.610e-02    1.898e-02
