Amp training started. 2016-07-29T14:41:06

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [1, 1]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-J05VYk.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/generic1/2-2-2/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/generic1/2-2-2/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  218        2016-07-29T14:42:02  8.282e-02    1.862e-02
  219        2016-07-29T14:42:02  8.282e-02    1.861e-02
  220        2016-07-29T14:42:02  8.281e-02    1.861e-02
  221        2016-07-29T14:42:03  8.280e-02    1.861e-02
  222        2016-07-29T14:42:03  8.279e-02    1.861e-02
  223        2016-07-29T14:42:03  8.278e-02    1.861e-02
  224        2016-07-29T14:42:03  8.278e-02    1.861e-02
  225        2016-07-29T14:42:03  8.277e-02    1.861e-02
  226        2016-07-29T14:42:03  8.276e-02    1.861e-02
  227        2016-07-29T14:42:03  8.275e-02    1.861e-02
  228        2016-07-29T14:42:04  8.279e-02    1.861e-02
  229        2016-07-29T14:42:04  8.274e-02    1.861e-02
  230        2016-07-29T14:42:04  8.274e-02    1.861e-02
  231        2016-07-29T14:42:04  8.274e-02    1.861e-02
  232        2016-07-29T14:42:04  8.273e-02    1.861e-02
  233        2016-07-29T14:42:04  8.273e-02    1.860e-02
  234        2016-07-29T14:42:04  8.273e-02    1.860e-02
  235        2016-07-29T14:42:04  8.272e-02    1.860e-02
  236        2016-07-29T14:42:05  8.272e-02    1.860e-02
  237        2016-07-29T14:42:05  8.271e-02    1.860e-02
  238        2016-07-29T14:42:05  8.270e-02    1.860e-02
  239        2016-07-29T14:42:05  8.270e-02    1.860e-02
  240        2016-07-29T14:42:05  8.270e-02    1.860e-02
  241        2016-07-29T14:42:05  8.269e-02    1.860e-02
  242        2016-07-29T14:42:05  8.269e-02    1.860e-02
  243        2016-07-29T14:42:06  8.269e-02    1.860e-02
  244        2016-07-29T14:42:06  8.269e-02    1.860e-02
  245        2016-07-29T14:42:06  8.268e-02    1.860e-02
  246        2016-07-29T14:42:06  8.268e-02    1.860e-02
  247        2016-07-29T14:42:06  8.268e-02    1.860e-02
